site,population,scheme,evaluated_filters,evaluated_blocks,nonempty_blocks,unavailable_nonempty_blocks,intercept_better_blocks,largest_test_block,largest_test_block_n,largest_test_block_fraction,weighting,median_mean_signed_error,median_mae,median_rmse,median_nonpositive_prediction_n,proportional_mean_signed_error,proportional_mae,proportional_rmse,proportional_nonpositive_prediction_n,ols_mean_signed_error,ols_mae,ols_rmse,ols_nonpositive_prediction_n,delta_mae_proportional_minus_ols,intercept_mae_improvement_pct
Beijing,mdl_2x,leave_quarter_out,113,9,9,0,6,2023Q2,19,0.168141592920354,equal_filter,-1.9703843027345136,5.353091966734513,7.214946447147896,0,-1.2718037817909424,3.805521483780979,5.137001333387301,0,0.021057800426174143,3.229341161952312,4.407235764569989,0,0.5761803218286672,15.140640363858957
Beijing,mdl_2x,leave_quarter_out,113,9,9,0,6,2023Q2,19,0.168141592920354,equal_quarter,-2.0888902808444065,5.465329118342597,7.201075484595751,0,-1.428631483533559,3.829277815400067,5.0868446809908505,0,-0.12446510873370384,3.309534909704019,4.378746939681906,0,0.5197429056960479,13.572870153369829
Beijing,mdl_2x,later_period,93,7,9,2,5,2023Q2,19,0.20430107526881722,equal_filter,-1.1904919385698924,4.9946822993870965,6.618739995347817,0,-1.232641204237924,3.726309405946419,5.092196390828004,0,0.5066901888521606,3.2874896951472112,4.475204374376562,0,0.43881971079920756,11.776255350641096
Beijing,mdl_2x,later_period,93,7,9,2,5,2023Q2,19,0.20430107526881722,equal_quarter,-1.9442057212931476,5.264634438856374,6.862109960128755,0,-1.4901274682654002,3.9373523032960764,5.209499234903856,0,0.03570641162884743,3.4334711187497087,4.543552617272155,0,0.5038811845463678,12.797462500994731
Beijing,mdl_3x,leave_quarter_out,72,9,9,0,6,2023Q2,12,0.16666666666666666,equal_filter,-1.6041028431805562,6.287091006263889,7.581421445693553,0,-1.1828997368752063,4.243502762539127,5.829644819091919,0,-0.030850870573256934,3.9865178223557742,5.160681229378619,0,0.25698494018335305,6.055962598916383
Beijing,mdl_3x,leave_quarter_out,72,9,9,0,6,2023Q2,12,0.16666666666666666,equal_quarter,-1.095330934695447,6.3880870147279945,7.421527041872433,0,-1.0822476142757345,3.9971412334891587,5.5025505844103515,0,0.23719344925453706,4.139945228462209,5.136436694975099,0,-0.1428039949730504,-3.5726532196710714
Beijing,mdl_3x,later_period,59,7,9,2,4,2023Q2,12,0.2033898305084746,equal_filter,1.15680874959322,6.571603290949153,7.392992914782242,0,-0.987945537551073,4.064892528702931,5.74986539707445,0,1.080408971056981,4.3024551643793005,5.317570244534922,0,-0.23756263567636982,-5.844253790202267
Beijing,mdl_3x,later_period,59,7,9,2,4,2023Q2,12,0.2033898305084746,equal_quarter,0.12088618448247754,6.54512813239631,7.291218345812771,0,-1.1821684480816954,4.141800523061013,5.679382091986948,0,0.6094930018190888,4.333662660812487,5.2972206059948395,0,-0.19186213775147376,-4.632336508801185
Beijing,mdl_5x,leave_quarter_out,30,8,8,0,4,2024Q1,7,0.23333333333333334,equal_filter,0.17991241433333366,5.272135986333336,6.451795623370395,0,-0.6967146454073782,3.878186886851412,4.799692124125036,0,-0.16221525337424822,3.7653084014859464,4.460264403704361,0,0.11287848536546585,2.9105994285156442
Beijing,mdl_5x,leave_quarter_out,30,8,8,0,4,2024Q1,7,0.23333333333333334,equal_quarter,2.2710330688690483,5.50736009077381,6.57430135735458,0,0.371862814450275,4.23430287491173,5.097904982384878,0,1.2847407446266974,4.392034327632564,5.027045244180175,0,-0.15773145272083422,-3.7250866879503124
Beijing,mdl_5x,later_period,20,6,8,2,3,2024Q1,7,0.35,equal_filter,1.2028838630000007,4.178044579000001,4.97217938453257,0,-0.7849763771778385,3.7872089157290576,4.840237543240948,0,0.0058041772515275095,3.5641685511504955,4.289777205789176,0,0.22304036457856213,5.889307126739949
