MediaId,EC_regular,EC_smoke,ExternalFilterId,Fabs,EC_hips,EC_reported
860,5.2614120922589,4.434168541976345,ETAD-0053-5,47.1539874836094,4.71539874836094,4.06386607365533
861,7.048130629094347,6.21606997135551,ETAD-0054-6,43.1644605477024,4.31644605477024,4.64051405979548
863,3.676439309927592,3.0785500754816386,ETAD-0056-8,41.3209988779803,4.13209988779803,3.54801381482197
1011,7.486841315368405,8.574048126940248,ETAD-0057-1,62.512253391455,6.2512253391455,6.63401511944448
1012,4.155843212747559,4.448624253371112,ETAD-0058-2,41.9323614403794,4.19323614403794,3.60418278532791
1013,3.9642792754033467,3.9337746461920946,ETAD-0059-3,44.8161581366028,4.48161581366028,3.3060189975723
1014,3.3130888614176315,3.0208137850275225,ETAD-0060-4,40.2424446521718,4.02424446521718,2.96965039302822
1015,3.2965760024906348,3.0057447140555267,ETAD-0061-5,40.7942637198159,4.07942637198159,2.7330819375566
1016,3.556690041515819,3.4322468018558228,ETAD-0062-6,39.6873703591172,3.9687370359117202,3.7592474421959
1018,1.8941292390071118,1.7034150467002225,ETAD-0064-8,30.3407331072506,3.03407331072506,1.90446116072198
1019,5.3606204897375225,5.517643982505333,ETAD-0065-1,40.1137522819303,4.01137522819303,4.3354716491761
1020,4.587312665619765,4.881572938735153,ETAD-0066-2,47.1102703151104,4.71102703151104,4.13586201342062
1021,12.005475264145268,13.36402572194836,ETAD-0067-3,67.9993184417325,6.7999318441732495,9.56483445109328
1022,7.874600143385592,10.826809510196572,ETAD-0068-4,44.6176903304019,4.46176903304019,6.33628761877829
1023,5.8822599441182355,10.487519595422382,ETAD-0069-5,62.4567511125389,6.24567511125389,5.98240993054586
1024,9.945430781041095,17.629761021120746,ETAD-0070-6,68.5050335496506,6.850503354965061,9.60062140677769
1023,7.213946457005478,7.610832853430018,ETAD-0069-5,62.4567511125389,6.24567511125389,5.98240993054586
1024,11.809208633624241,13.135217937823482,ETAD-0070-6,68.5050335496506,6.850503354965061,9.60062140677769
1026,10.631026918248736,11.019908100517748,ETAD-0072-8,60.1674553119713,6.01674553119713,8.19157008121446
1019,4.977303023893673,5.1823777122475025,ETAD-0065-1,40.1137522819303,4.01137522819303,4.3354716491761
1021,11.861870403232235,12.931060063784827,ETAD-0067-3,67.9993184417325,6.7999318441732495,9.56483445109328
1022,8.363322289580195,8.899894991850724,ETAD-0068-4,44.6176903304019,4.46176903304019,6.33628761877829
1024,11.81715062694395,13.030687281383766,ETAD-0070-6,68.5050335496506,6.850503354965061,9.60062140677769
1026,10.267093016477352,10.768060652004523,ETAD-0072-8,60.1674553119713,6.01674553119713,8.19157008121446
1461,11.329304037305077,12.92775192850499,ETAD-0073-1,63.3386550892895,6.33386550892895,9.22076924427773
1462,7.907764329231044,8.802565857573812,ETAD-0074-2,47.3437559306861,4.73437559306861,6.19171207292678
1463,6.459577994257975,7.334221517771999,ETAD-0075-3,50.5328288728247,5.05328288728247,4.79443021375114
1464,4.946035631449557,5.716197615075904,ETAD-0076-4,46.4434510426308,4.6443451042630794,3.94375598256754
1465,6.161366638581372,7.003521229690476,ETAD-0077-5,48.8720600841651,4.88720600841651,4.93752053893297
1466,4.63151147163671,5.408721176251711,ETAD-0078-6,43.7032440492685,4.3703244049268495,3.7894367228435
1468,3.8935225774757383,4.7793733251411235,ETAD-0080-8,42.3176364444939,4.23176364444939,3.35205161380073
1469,13.968387011500878,15.299949925152635,ETAD-0081-1,67.7634814698802,6.7763481469880205,9.84021969992934
1470,8.661259734517575,9.444487533599313,ETAD-0082-2,55.4506136295773,5.54506136295773,7.06932785467946
1471,7.16836721254409,7.660733604779423,ETAD-0083-3,60.0494848053496,6.00494848053496,6.72880487281418
1472,7.387060927414938,8.056540252654626,ETAD-0084-4,58.5809584306371,5.85809584306371,6.55506060402848
1473,12.497606316195514,13.093895015727384,ETAD-0085-5,67.9572115341352,6.79572115341352,9.71382603908046
1474,9.184743398058748,10.15169026842814,ETAD-0086-6,64.1404661149985,6.414046611499851,7.72394122622324
1476,8.16445667814997,9.108119706053516,ETAD-0088-8,65.2169739845575,6.52169739845575,7.53488548474418
1469,13.515501222971864,14.995267821246223,ETAD-0081-1,67.7634814698802,6.7763481469880205,9.84021969992934
1470,8.364692500588507,9.19874043485711,ETAD-0082-2,55.4506136295773,5.54506136295773,7.06932785467946
1471,7.275546768705582,7.963865625443945,ETAD-0083-3,60.0494848053496,6.00494848053496,6.72880487281418
1472,7.215939274950536,8.008688813760989,ETAD-0084-4,58.5809584306371,5.85809584306371,6.55506060402848
1473,12.191410964522603,12.954959437704655,ETAD-0085-5,67.9572115341352,6.79572115341352,9.71382603908046
1474,9.42002553269753,10.403857850591265,ETAD-0086-6,64.1404661149985,6.414046611499851,7.72394122622324
1476,8.134905430240458,9.075210444382945,ETAD-0088-8,65.2169739845575,6.52169739845575,7.53488548474418
1670,6.159565049528281,6.92397761221711,ETAD-0089-1,47.8086784652626,4.78086784652626,5.11957947257968
1671,11.601027787093686,12.707692107632296,ETAD-0090-2,66.2723965753193,6.627239657531931,9.60028900951178
1672,4.893481249314879,5.878291949494462,ETAD-0091-3,43.7516973767991,4.37516973767991,3.96715229606112
1673,9.786495487242071,10.576387786915351,ETAD-0092-4,56.1327268011083,5.61327268011083,7.25299440808165
1674,10.363254522112712,11.629753753471299,ETAD-0093-5,65.1263480291124,6.512634802911241,9.00381055582064
1675,11.636462174756234,12.537927185243655,ETAD-0094-6,62.8848709682434,6.28848709682434,8.49561580753122
1677,7.419546692068962,8.28588887035921,ETAD-0096-8,50.8253546659441,5.082535466594409,6.01814926174689
1678,6.961332000692544,7.298605915762013,ETAD-0097-1,46.91845274805,4.691845274805,5.41096860602627
1679,11.717138378911256,12.197430211744681,ETAD-0098-2,67.9404464210559,6.79404464210559,9.71557571204205
1680,9.24266512392837,9.70627589628301,ETAD-0099-3,56.0634213388332,5.60634213388332,7.14629951417406
1681,8.830155422327119,9.603088546498423,ETAD-0100-4,62.8363606879412,6.28363606879412,7.16510806176563
1682,8.781707136406562,8.762870813482701,ETAD-0101-5,54.1865192853365,5.4186519285336505,6.96936122547411
1683,6.438940569592894,6.901698189346638,ETAD-0102-6,42.7572043030773,4.2757204303077305,5.09432326437244
1685,10.841871557546849,11.530499762076536,ETAD-0104-8,64.4912088286889,6.44912088286889,8.37295792957599
1944,9.52789160909078,10.45361535812865,ETAD-0113-1,52.7462660180775,5.27462660180775,7.16558946610295
1944,9.479908646889497,10.346327890185332,ETAD-0113-1,52.7462660180775,5.27462660180775,7.16558946610295
1945,13.544855847877706,14.459259365227213,ETAD-0114-2,74.1917105043438,7.419171050434381,10.5333537907337
1946,4.57115559986204,4.934950455425917,ETAD-0115-3,34.8989511414608,3.48989511414608,3.43937872823145
1947,8.680217437002439,8.86657631227458,ETAD-0116-4,51.5313386663601,5.15313386663601,6.78519442128312
1948,5.963862536517128,6.2749257299027175,ETAD-0117-5,38.1791140609811,3.81791140609811,4.7245348011493
1949,7.237111923075454,7.648015425239051,ETAD-0118-6,58.5704167675647,5.85704167675647,5.9795695411229
1951,5.596328192900212,6.156032756923865,ETAD-0120-8,45.8538480540373,4.58538480540373,4.68765413880968
1952,6.357035301390949,7.475039609925277,ETAD-0121-1,44.8647663942132,4.48647663942132,6.79724344520302
1959,2.5955772228939584,2.9329109086168015,ETAD-0128-8,38.3884525337368,3.8388452533736803,2.23594182575397
1960,3.821716524516849,5.22183909263998,ETAD-0129-1,46.6012282042114,4.66012282042114,3.72198389991977
1961,3.5106342042534973,4.477543748569451,ETAD-0130-2,44.0637973260298,4.40637973260298,3.14652619342831
1962,4.512339127653288,5.756079874834992,ETAD-0131-3,45.4328977564986,4.54328977564986,4.14642906938964
1963,2.6364639620234764,2.912944438727766,ETAD-0132-4,33.2608378566968,3.32608378566968,2.30333565234264
1964,4.253274627484896,5.215286020917811,ETAD-0133-5,43.4772433449847,4.34772433449847,4.11115051585177
1965,3.503293553955501,4.999219607508082,ETAD-0134-6,43.3999039049365,4.33999039049365,3.42000316380572
1967,3.084691592983474,3.919960008089829,ETAD-0136-8,43.4037178167093,4.34037178167093,3.42302586960168
1936,9.419532650101141,10.41474649924745,ETAD-0105-1,53.6564266714026,5.36564266714026,7.43344379494322
1937,8.238998949117821,9.441650730349105,ETAD-0106-2,60.2660822772933,6.02660822772933,7.56736169510189
1938,10.214734298804947,11.312889356860198,ETAD-0107-3,64.2785004429693,6.42785004429693,8.54710506277628
1939,7.778361938999423,8.53808853191137,ETAD-0108-4,55.7927893454096,5.579278934540961,6.4862970153617
1940,8.288841909558226,9.214143835388347,ETAD-0109-5,51.2936322218265,5.12936322218265,6.63988496531117
1941,8.904451701605746,9.43561237860149,ETAD-0110-6,51.9897637324265,5.19897637324265,6.7672334941224
1943,2.673944854812716,3.6538004384297555,ETAD-0112-8,46.7049533683929,4.67049533683929,3.50194202698363
2353,2.694609333594114,3.251980820699468,ETAD-0137-1,37.0247427242243,3.7024742724224304,2.51486046087686
2354,3.549406996605013,4.087295144595034,ETAD-0138-2,37.1764381742805,3.71764381742805,2.57512191392853
2355,1.0914786073341478,1.4907801443896072,ETAD-0139-3,50.9139981452314,5.0913998145231405,3.97662883903617
2355,4.737162391106338,5.389810117202737,ETAD-0139-3,50.9139981452314,5.0913998145231405,3.97662883903617
2356,4.361831652087529,5.120487411893231,ETAD-0140-4,48.1434147562416,4.814341475624159,3.79942015387223
2357,4.265454110163034,4.802633976551403,ETAD-0141-5,46.381993038989,4.6381993038989,3.97699446915086
2358,2.6404632475830896,3.282945228059057,ETAD-0142-6,34.1649621371897,3.4164962137189696,2.88629495276553
2360,2.2671454680184673,3.2788775044036753,ETAD-0144-8,41.2689576558087,4.12689576558087,2.95572707687979
2361,3.380772792739839,4.093380134393433,ETAD-0145-1,37.9622333129942,3.7962233312994202,3.34753780823503
2362,2.814759974753749,3.9430415789250697,ETAD-0146-2,35.1977062885125,3.51977062885125,2.47654432859347
2363,3.6971583666314105,4.887985644545212,ETAD-0147-3,40.839494541282,4.0839494541282,3.76081836221266
2364,4.805051721485241,5.298021187001515,ETAD-0148-4,36.9127940332474,3.69127940332474,3.94046939157512
2365,3.0376713689594386,3.678574692754011,ETAD-0149-5,39.7433441829836,3.9743344182983598,2.90007456537614
2366,4.122365983652,4.882705111256822,ETAD-0150-6,47.2158521473792,4.72158521473792,3.6120458280341
2368,3.604575135770401,4.5024908554574825,ETAD-0152-8,43.3238504901692,4.33238504901692,3.6297672033594
2737,3.2836362714095304,3.4707009469185897,ETAD-0153-1,43.1756426984752,4.31756426984752,3.32683887616745
2738,3.4532106836163092,3.4371200971945695,ETAD-0154-2,42.476831702381,4.2476831702380995,3.47650969468484
2739,3.8697532728765545,4.160511697457823,ETAD-0155-3,43.2969697238328,4.32969697238328,3.66620421724724
2740,3.2359039034427166,3.1938970347799645,ETAD-0156-4,36.5546320128485,3.6554632012848502,2.90358905097997
2741,4.922389104656635,5.116805587218722,ETAD-0157-5,53.0542941493144,5.3054294149314405,4.60620160557879
2742,5.708623393077151,6.111914155960012,ETAD-0158-6,52.4695325964559,5.24695325964559,5.70744859187741
2744,3.386140623384715,3.806248301246699,ETAD-0160-8,36.0487421530488,3.60487421530488,3.28298327364017
2745,6.809383891636045,7.301374212165857,ETAD-0161-1,60.3427217698549,6.03427217698549,6.96258987683994
2746,4.16581233024223,3.8152827696944493,ETAD-0162-2,44.8700007042281,4.48700007042281,4.94375198966314
2747,5.0055018668087685,4.770215099648816,ETAD-0163-3,45.2615756329329,4.526157563293291,4.6149567377528
2748,1.8863297251919358,1.6708740130189828,ETAD-0164-4,28.2286625271876,2.82286625271876,2.48704222244508
2749,4.441647451850175,4.710632181285214,ETAD-0165-5,47.7940434662096,4.77940434662096,4.97661862784323
2750,6.63734388721779,7.007081716482843,ETAD-0166-6,54.3529692044491,5.435296920444911,6.3640607560213
2752,2.5449847470460427,2.813422699148644,ETAD-0168-8,32.358942261193,3.2358942261193,2.7923318449387
2753,3.250292898998539,3.4257845121891295,ETAD-0169-1,35.1212087384964,3.51212087384964,3.27269874882724
2754,3.1577421754986656,3.2887330924442706,ETAD-0170-2,34.9021465372728,3.49021465372728,3.03109736824263
2755,2.762260176535171,2.682639226141033,ETAD-0171-3,34.6809299055581,3.46809299055581,2.8767444083376
2756,5.310832585876274,5.443686306494581,ETAD-0172-4,32.6027297770885,3.26027297770885,4.60829808037857
2757,4.559734765611911,4.586793914677719,ETAD-0173-5,47.0687492645148,4.70687492645148,4.68829802596716
2758,6.155734721710704,6.254638453392572,ETAD-0174-6,45.099151988068,4.5099151988068,5.37920631629082
2760,5.368950791957606,5.064088524689437,ETAD-0176-8,46.3898843682907,4.63898843682907,5.07448703850461
2761,3.2731137261103926,3.501890905198455,ETAD-0177-1,35.0779652259328,3.50779652259328,2.72681139406893
2762,3.8909261219934943,3.310949206254422,ETAD-0178-2,45.8646315233769,4.58646315233769,3.31955954459596
2763,2.973676904767305,2.0422894963698015,ETAD-0179-3,41.4228433361918,4.1422843336191795,2.94826879141964
2764,4.105178152904834,4.136063777925111,ETAD-0180-4,44.0220082567453,4.40220082567453,3.76100810684766
2765,6.198191236378254,6.11993680758001,ETAD-0181-5,38.0856632328774,3.80856632328774,5.23333719462994
2766,5.743594475714178,5.623687471638381,ETAD-0182-6,53.4297859828616,5.342978598286161,4.76044007097957
2768,3.972694630180086,4.706947114365674,ETAD-0184-8,42.7127075080967,4.27127075080967,3.55993896890789
2777,3.8038568391532226,3.351756737751443,ETAD-0185-1,42.835158713482,4.2835158713482,3.2116883780558
2778,2.686822189638578,2.132936857488686,ETAD-0186-2,40.1415613153718,4.01415613153718,2.66759915310143
2779,2.089258451530477,1.5166067073676246,ETAD-0187-3,35.2771756951269,3.52771756951269,2.42463370413565
2777,3.5396915069384227,2.8450367873828792,ETAD-0185-1,42.835158713482,4.2835158713482,3.2116883780558
2780,3.524419582260297,2.7465135710321276,ETAD-0188-4,37.708467945348,3.7708467945348,3.04597405596621
2781,4.392314509144663,3.7715465245002187,ETAD-0189-5,49.2907973108726,4.92907973108726,4.1879382507992
2782,6.695312208873386,6.684184911962575,ETAD-0190-6,52.3539494397301,5.23539494397301,5.62476422114748
2784,4.272396433286369,4.200675968525359,ETAD-0192-8,47.2004632691519,4.72004632691519,4.64173316716669
2785,5.940538600075218,5.629692109219284,ETAD-0193-1,41.8781061430373,4.18781061430373,4.89681359687958
2786,5.012081026376791,4.887993890457302,ETAD-0194-2,44.1213094820379,4.4121309482037905,4.89585546379074
2787,6.505686653472233,6.256421229990537,ETAD-0195-3,42.3104256394703,4.23104256394703,5.89214223367533
2788,5.363037134073998,4.666856937232191,ETAD-0196-4,54.8000926993458,5.4800092699345795,5.53975491016307
2789,6.31644042476352,6.019566677616959,ETAD-0197-5,49.1120490394244,4.91120490394244,5.91437312477324
2790,6.755717118580085,6.948280065600127,ETAD-0198-6,61.7142877772003,6.171428777720029,6.25503100441188
2792,3.452620100019065,2.902093171519498,ETAD-0200-8,34.8657439439357,3.48657439439357,2.93608135081302
3041,6.82395630245989,7.0152288538073595,ETAD-0201-1,61.0593338780965,6.1059333878096504,6.0587058366739
3042,7.33707496014466,8.086489514539583,ETAD-0202-2,68.2795585158422,6.827955851584219,6.85379189359859
3043,7.22236215714232,7.23550594295034,ETAD-0203-3,56.6600674005005,5.66600674005005,6.42340006198074
3044,7.225735767054382,7.278431250697505,ETAD-0204-4,57.101965951936,5.7101965951936,6.32957721235966
3045,5.906904672202342,5.647444155901987,ETAD-0205-5,47.723050366552,4.7723050366552,5.07688512598752
3046,4.646713335835755,4.431271902190648,ETAD-0206-6,48.9754690703242,4.89754690703242,4.03568060076459
3048,4.669468444532987,4.541105390763453,ETAD-0208-8,49.220619650013,4.9220619650012996,3.91441145026595
3161,11.099181952060743,10.116862904064414,ETAD-0217-1,68.0795704985673,6.80795704985673,9.56124088770379
3162,7.025764737967448,6.383547961827822,ETAD-0218-2,51.0362832574911,5.10362832574911,5.98558973085875
3163,9.851165495512287,8.786797979800498,ETAD-0219-3,62.1939923619908,6.21939923619908,8.12616728198912
3161,10.998059940494446,9.929320432351073,ETAD-0217-1,68.0795704985673,6.80795704985673,9.56124088770379
3164,4.179386267540671,3.6767693838192423,ETAD-0220-4,48.9111792209449,4.89111792209449,4.56833700824436
3165,13.79273234459506,13.595592533500106,ETAD-0221-5,68.9140293578211,6.891402935782109,11.7351130556244
3166,10.447032377004307,9.860181617120393,ETAD-0222-6,63.2574870978254,6.325748709782539,8.60699579751797
3168,8.078259780405086,7.35883426382145,ETAD-0224-8,63.0716715472969,6.30716715472969,7.2514798000538
3169,9.222254687201426,8.290540943458232,ETAD-0225-1,56.6654798619624,5.666547986196241,7.18037725397236
3170,11.786929065929863,11.5500511054244,ETAD-0226-2,68.5277550123191,6.8527755012319105,10.2661653944432
3171,10.818813006942037,10.14949857430132,ETAD-0227-3,68.2142465468058,6.8214246546805795,9.27957186425668
3172,5.9731350446087825,5.798025212028039,ETAD-0228-4,54.6853985818371,5.46853985818371,5.25653794316091
3173,14.302546926679437,14.080950578837626,ETAD-0229-5,73.7724752375593,7.377247523755931,11.136414801705
3174,13.743571743049236,13.961948175592715,ETAD-0230-6,67.7332116536616,6.77332116536616,10.5965515705253
3176,12.387253526324498,12.129401627750752,ETAD-0232-8,71.3640163549638,7.136401635496379,9.97079785301876
3177,12.728851906970105,12.554265047435534,ETAD-0233-1,60.1649557380547,6.01649557380547,9.47413304273697
3178,9.708508218315307,8.84400292822042,ETAD-0234-2,50.8442934824543,5.08442934824543,6.81762116321168
3179,8.20746743929639,7.510760413717507,ETAD-0235-3,49.5534910871013,4.95534910871013,6.04490150837626
3180,5.430175485788336,5.631261662259273,ETAD-0236-4,45.3895799281851,4.53895799281851,4.63421212865971
3181,5.588252745049613,5.4427111406530075,ETAD-0237-5,42.5559016714459,4.25559016714459,4.91221670547168
3182,11.378258713647288,10.759491516188554,ETAD-0238-6,57.4703313849049,5.74703313849049,8.15052580038262
3184,8.984970014798106,8.64420341211205,ETAD-0240-8,48.7014870782302,4.87014870782302,6.41838111750747
3185,9.73199780686443,9.894780148092876,ETAD-0241-1,52.5234985296809,5.25234985296809,7.39865883988424
3186,3.8576015913043005,3.9188043528214718,ETAD-0242-2,34.6809299055581,3.46809299055581,3.43072578969257
3187,7.634456186909006,7.579946768385021,ETAD-0243-3,48.744436669028,4.8744436669028,5.99819924717674
3188,12.029465496527736,12.064440483250424,ETAD-0244-4,57.2604647076109,5.72604647076109,8.67731521053365
3189,8.029498381020279,8.224428736119709,ETAD-0245-5,52.9652504144431,5.29652504144431,6.37669246473554
3190,10.875581409362951,10.567156929660083,ETAD-0246-6,56.1672504701665,5.61672504701665,9.27902350521373
3192,9.775317891071781,9.668428214134257,ETAD-0248-8,85.8527352678032,8.58527352678032,7.61090798185665
445,4.290819541482865,3.3594414917449775,ETAD-0001-1,55.2923218970439,5.5292321897043895,3.5661747421249
446,3.2713752858187903,2.12530514587754,ETAD-0002-2,44.1603198017737,4.416031980177371,2.71155499490423
447,1.9474715388910913,0.8331573362998114,ETAD-0003-3,37.5124740787594,3.7512474078759404,2.2102943453252
448,2.6423487423845966,1.2852129123470666,ETAD-0004-4,40.9939970313991,4.09939970313991,2.42810461321138
449,3.0102722056438744,1.9031631739632808,ETAD-0005-5,46.2427808949888,4.62427808949888,2.76280400688534
450,2.8086639052401323,1.2742218464076027,ETAD-0006-6,41.1264653638177,4.11264653638177,2.86886282436538
452,2.5960371532027486,0.95575765113412,ETAD-0008-8,41.8662935488193,4.18662935488193,2.24464531979329
453,1.0263174511103494,0.6336418999753554,ETAD-0033-1,28.0856994038045,2.8085699403804503,1.62566803465763
454,1.4463120224973331,0.7573067822492743,ETAD-0034-2,35.8871984286922,3.58871984286922,2.2205456700338
455,5.768569551944151,5.991419145454038,ETAD-0035-3,51.5490416167205,5.15490416167205,4.42920671041816
456,2.1861112411066266,2.0764646618156273,ETAD-0036-4,39.3198939329238,3.9319893932923797,2.724983051266
458,1.8733936586428286,0.8035458342000715,ETAD-0038-6,34.4172885632493,3.44172885632493,1.99148840812713
460,1.6469753865535095,1.5814352896585164,ETAD-0040-8,38.5360681061605,3.85360681061605,2.42256663763913
3956,8.063684753290149,8.353669487965764,ETAD-0249-1,61.6445268506492,6.16445268506492,
3957,3.5484492913344012,3.7897825689662765,ETAD-0250-2,36.9162876398814,3.6916287639881404,
3958,3.7358628694765548,4.098219571686677,ETAD-0251-3,36.3139634547482,3.63139634547482,
3959,3.718117979773503,4.126996489358782,ETAD-0252-4,42.1151370730996,4.21151370730996,
3960,3.2222435114147148,3.516857552432953,ETAD-0253-5,37.1119154803921,3.71119154803921,
3961,4.037794220606454,4.196394092775753,ETAD-0254-6,43.2605474929668,4.32605474929668,
3963,5.38259986751719,5.132534075040921,ETAD-0256-8,68.180129377972,6.818012937797199,
3964,5.538270699671783,5.513022849551299,ETAD-0257-1,53.1746080879315,5.31746080879315,
3965,4.55940271687323,4.930545726259494,ETAD-0258-2,58.1435794577968,5.81435794577968,
3966,4.117008088614891,4.312340720619524,ETAD-0259-3,51.1457433731549,5.11457433731549,
3967,1.0930230078235343,0.9953722872489321,ETAD-0260-4,31.7178941986404,3.17178941986404,
3968,5.23089091596141,4.639349418544483,ETAD-0261-5,58.3010505810143,5.83010505810143,
3969,3.6122410419887347,3.671858805585613,ETAD-0262-6,51.0354326733597,5.10354326733597,
3971,3.794162668994575,3.1518928768035837,ETAD-0264-8,69.7988145752134,6.97988145752134,
3972,2.0354084534843557,2.203081043425922,ETAD-0265-1,37.4149629011971,3.74149629011971,
3973,1.9909858055348444,2.241376558401,ETAD-0266-2,30.6262087144993,3.06262087144993,
3974,1.7953676392648457,2.080355633998367,ETAD-0267-3,26.0413156957354,2.60413156957354,
3975,2.3223774737386598,2.960352946306255,ETAD-0268-4,38.2086140063899,3.8208614006389903,
3976,3.2704614821239857,3.599902769835788,ETAD-0269-5,35.6864887364987,3.5686488736498703,
3977,3.4807919944349166,4.210515613986938,ETAD-0270-6,40.5651709143758,4.05651709143758,
3979,2.0846945188294512,1.8830738666889846,ETAD-0272-8,50.4765706409904,5.04765706409904,
3980,4.698842950652688,4.948500541500795,ETAD-0273-1,47.6124434807744,4.76124434807744,
3981,1.9019025988923306,2.2814449613274412,ETAD-0274-2,30.2957570780671,3.02957570780671,
3982,4.252423203742311,4.716299728966188,ETAD-0275-3,36.0214090496893,3.6021409049689295,
3983,4.89862258621005,5.201716370851096,ETAD-0276-4,52.5644905303185,5.25644905303185,
3984,4.419898202327144,4.698165105345439,ETAD-0277-5,56.1697249272203,5.61697249272203,
3985,7.327664301968092,7.657462564054592,ETAD-0278-6,61.5747211572787,6.15747211572787,
3987,4.668949329136154,4.191396203329767,ETAD-0280-8,72.5409849372673,7.25409849372673,
3988,10.725290713603803,11.157431210086028,ETAD-0281-1,60.1275093042113,6.01275093042113,
3989,12.21743028185935,12.163394038497445,ETAD-0282-2,66.5547255875571,6.65547255875571,
3990,10.258023549547657,10.212491738707792,ETAD-0283-3,53.3979051488547,5.33979051488547,
3991,10.645843270076295,10.254347489641843,ETAD-0284-4,57.2402780148854,5.72402780148854,
3992,7.3352512154061165,7.05678442450927,ETAD-0285-5,46.8420254557471,4.68420254557471,
3992,7.298540861397486,7.089010747387593,ETAD-0285-5,46.8420254557471,4.68420254557471,
3993,10.589804617526656,10.466972859472051,ETAD-0286-6,55.7901996131716,5.57901996131716,
3995,10.815010833730529,10.61430406171316,ETAD-0288-8,86.6052507841107,8.66052507841107,
4148,3.248910071963899,3.471056209998516,ETAD-0297-1,40.6913265153074,4.06913265153074,
4149,4.2525970917572256,3.9987029726850865,ETAD-0298-2,46.3002494245898,4.63002494245898,
4150,2.7831950138453454,3.0787621828804514,ETAD-0299-3,38.8402296199767,3.88402296199767,
4151,4.099006362936839,4.459007920016624,ETAD-0300-4,42.8360492552534,4.28360492552534,
4152,4.722508682435276,4.612224955022571,ETAD-0301-5,49.1841642043641,4.91841642043641,
4153,1.8958004775727755,1.994511614417804,ETAD-0302-6,30.6722743672916,3.06722743672916,
4155,4.551406174999349,4.044782687402193,ETAD-0304-8,50.0441049827364,5.00441049827364,
4156,3.2026020693086306,3.5500739238821137,ETAD-0305-1,34.7114340113392,3.47114340113392,
4157,4.393912212412541,4.119923502379723,ETAD-0306-2,33.9480866479508,3.39480866479508,
4158,5.996902697832944,6.137113316897742,ETAD-0307-3,54.7074626153027,5.47074626153027,
4159,7.505795158741518,7.232612727887508,ETAD-0308-4,65.949094380325,6.5949094380324995,
4160,4.469013463223277,4.687377716953279,ETAD-0309-5,45.008865014343,4.5008865014343,
4161,2.876345097289435,3.1187052843801624,ETAD-0310-6,34.634110157684,3.4634110157683997,
4163,2.7160755624997854,3.0701054225501507,ETAD-0312-8,41.7819942158137,4.17819942158137,
