"Site","Latitude","Longitude","Barcode","FilterId","SampleDate","FilterType","LotId","AnalysisDate","AnalysisTime","CalibrationSetId","DepositArea_cm2","Volume_m3","Parameter","MassLoading_ug","Concentration_ug_m3","MDL_ug_m3","Uncertainty_ug_m3","FilterComments"
"ETAD",9.0106,38.8207,"E52915","ETAD-0039-7",,"FB","248","2023-04-11","07:31:56","PF",3.53,,"carboxylicCOOH",0,,,,
"ETAD",9.0106,38.8207,"E52915","ETAD-0039-7",,"FB","248","2023-04-11","07:31:56","PF",3.53,,"OM",0.259578305560524,,,,
"INDH",28.629,77.22233,"E52052","INDH-0025-1",2023-01-25,"PM2.5","248","2023-04-11","07:40:55","17",3.53,7.128,"EC_ftir",15.8789643315723,2.22768859870542,0.46373748343645,,
"INDH",28.629,77.22233,"E52052","INDH-0025-1",2023-01-25,"PM2.5","248","2023-04-11","07:40:55","18",3.53,7.128,"OC_ftir",43.8972730378254,6.158427755026,0.845582045444798,,
"INDH",28.629,77.22233,"E52052","INDH-0025-1",2023-01-25,"PM2.5","248","2023-04-11","07:40:55","PF",3.53,7.128,"alcoholCOH",7.48262251266989,1.04975063309061,,,
"INDH",28.629,77.22233,"E52052","INDH-0025-1",2023-01-25,"PM2.5","248","2023-04-11","07:40:55","PF",3.53,7.128,"alkaneCH",34.3423565721677,4.81795125872162,,,
"INDH",28.629,77.22233,"E52052","INDH-0025-1",2023-01-25,"PM2.5","248","2023-04-11","07:40:55","PF",3.53,7.128,"naCO",5.26344104745995,0.738417655367558,,,
"INDH",28.629,77.22233,"E52052","INDH-0025-1",2023-01-25,"PM2.5","248","2023-04-11","07:40:55","PF",3.53,7.128,"carboxylicCOOH",20.2487953297118,2.84074008553758,,,
"INDH",28.629,77.22233,"E52052","INDH-0025-1",2023-01-25,"PM2.5","248","2023-04-11","07:40:55","PF",3.53,7.128,"OM",67.3372154620094,9.44685963271736,,,
"INDH",28.629,77.22233,"E52051","INDH-0026-2",2023-01-28,"PM2.5","248","2023-04-11","07:46:08","17",3.53,7.128,"EC_ftir",52.2042891557821,7.32383405664732,0.46373748343645,,"Two black particles on the sample side of the filter. Filter membrane is wrinkles and has two holes in it. "
"INDH",28.629,77.22233,"E52051","INDH-0026-2",2023-01-28,"PM2.5","248","2023-04-11","07:46:08","18",3.53,7.128,"OC_ftir",124.182590047588,17.4217999505595,0.845582045444798,,"Two black particles on the sample side of the filter. Filter membrane is wrinkles and has two holes in it. "
"INDH",28.629,77.22233,"E52051","INDH-0026-2",2023-01-28,"PM2.5","248","2023-04-11","07:46:08","PF",3.53,7.128,"alcoholCOH",14.484676938641,2.03208150093167,,,"Two black particles on the sample side of the filter. Filter membrane is wrinkles and has two holes in it. "
"INDH",28.629,77.22233,"E52051","INDH-0026-2",2023-01-28,"PM2.5","248","2023-04-11","07:46:08","PF",3.53,7.128,"alkaneCH",72.3409031914138,10.1488360257315,,,"Two black particles on the sample side of the filter. Filter membrane is wrinkles and has two holes in it. "
"INDH",28.629,77.22233,"E52051","INDH-0026-2",2023-01-28,"PM2.5","248","2023-04-11","07:46:08","PF",3.53,7.128,"naCO",15.2853253269875,2.14440591007119,,,"Two black particles on the sample side of the filter. Filter membrane is wrinkles and has two holes in it. "
"INDH",28.629,77.22233,"E52051","INDH-0026-2",2023-01-28,"PM2.5","248","2023-04-11","07:46:08","PF",3.53,7.128,"carboxylicCOOH",46.1947057026869,6.48073873494485,,,"Two black particles on the sample side of the filter. Filter membrane is wrinkles and has two holes in it. "
"INDH",28.629,77.22233,"E52051","INDH-0026-2",2023-01-28,"PM2.5","248","2023-04-11","07:46:08","PF",3.53,7.128,"OM",148.305611159729,20.8060621716792,,,"Two black particles on the sample side of the filter. Filter membrane is wrinkles and has two holes in it. "
"INDH",28.629,77.22233,"E52054","INDH-0027-3",2023-01-31,"PM2.5","248","2023-04-11","07:50:59","17",3.53,7.056,"EC_ftir",6.276887563342,0.889581570768424,0.468469498573557,,
"INDH",28.629,77.22233,"E52054","INDH-0027-3",2023-01-31,"PM2.5","248","2023-04-11","07:50:59","18",3.53,7.056,"OC_ftir",19.5142566278155,2.76562593931626,0.854210433663623,,
"INDH",28.629,77.22233,"E52054","INDH-0027-3",2023-01-31,"PM2.5","248","2023-04-11","07:50:59","PF",3.53,7.056,"alcoholCOH",7.03670272462633,0.997265125372212,,,
"INDH",28.629,77.22233,"E52054","INDH-0027-3",2023-01-31,"PM2.5","248","2023-04-11","07:50:59","PF",3.53,7.056,"alkaneCH",28.5952831982577,4.05261950088687,,,
"INDH",28.629,77.22233,"E52054","INDH-0027-3",2023-01-31,"PM2.5","248","2023-04-11","07:50:59","PF",3.53,7.056,"naCO",0,0,,,
"INDH",28.629,77.22233,"E52054","INDH-0027-3",2023-01-31,"PM2.5","248","2023-04-11","07:50:59","PF",3.53,7.056,"carboxylicCOOH",25.0061427069623,3.54395446527244,,,
"INDH",28.629,77.22233,"E52054","INDH-0027-3",2023-01-31,"PM2.5","248","2023-04-11","07:50:59","PF",3.53,7.056,"OM",60.6381286298464,8.59383909153152,,,
"INDH",28.629,77.22233,"E52053","INDH-0028-4",2023-02-03,"PM2.5","248","2023-04-11","07:55:47","17",3.53,6.984,"EC_ftir",21.534539332992,3.0834105574158,0.473299081033078,,
"INDH",28.629,77.22233,"E52053","INDH-0028-4",2023-02-03,"PM2.5","248","2023-04-11","07:55:47","18",3.53,6.984,"OC_ftir",56.5167939273132,8.09232444549158,0.863016726794176,,
"INDH",28.629,77.22233,"E52053","INDH-0028-4",2023-02-03,"PM2.5","248","2023-04-11","07:55:47","PF",3.53,6.984,"alcoholCOH",6.77350436985618,0.969860304962226,,,
"INDH",28.629,77.22233,"E52053","INDH-0028-4",2023-02-03,"PM2.5","248","2023-04-11","07:55:47","PF",3.53,6.984,"alkaneCH",36.1087583611558,5.17021167828692,,,
"INDH",28.629,77.22233,"E52053","INDH-0028-4",2023-02-03,"PM2.5","248","2023-04-11","07:55:47","PF",3.53,6.984,"naCO",7.43375341659875,1.06439768278905,,,
"INDH",28.629,77.22233,"E52053","INDH-0028-4",2023-02-03,"PM2.5","248","2023-04-11","07:55:47","PF",3.53,6.984,"carboxylicCOOH",24.1052751620223,3.45149988001465,,,
"INDH",28.629,77.22233,"E52053","INDH-0028-4",2023-02-03,"PM2.5","248","2023-04-11","07:55:47","PF",3.53,6.984,"OM",74.4212913096331,10.6559695460528,,,
"INDH",28.629,77.22233,"E52057","INDH-0029-5",2023-02-06,"PM2.5","248","2023-04-11","08:00:45","17",3.53,7.056,"EC_ftir",18.1230450955524,2.56845877204541,0.468469498573557,,
"INDH",28.629,77.22233,"E52057","INDH-0029-5",2023-02-06,"PM2.5","248","2023-04-11","08:00:45","18",3.53,7.056,"OC_ftir",45.9652826076713,6.51435411106452,0.854210433663623,,
"INDH",28.629,77.22233,"E52057","INDH-0029-5",2023-02-06,"PM2.5","248","2023-04-11","08:00:45","PF",3.53,7.056,"alcoholCOH",4.81613401232809,0.682558675216567,,,
"INDH",28.629,77.22233,"E52057","INDH-0029-5",2023-02-06,"PM2.5","248","2023-04-11","08:00:45","PF",3.53,7.056,"alkaneCH",28.3779022470561,4.02181154295013,,,
"INDH",28.629,77.22233,"E52057","INDH-0029-5",2023-02-06,"PM2.5","248","2023-04-11","08:00:45","PF",3.53,7.056,"naCO",6.2481465581447,0.885508299056789,,,
"INDH",28.629,77.22233,"E52057","INDH-0029-5",2023-02-06,"PM2.5","248","2023-04-11","08:00:45","PF",3.53,7.056,"carboxylicCOOH",15.9820727986762,2.26503299300967,,,
"INDH",28.629,77.22233,"E52057","INDH-0029-5",2023-02-06,"PM2.5","248","2023-04-11","08:00:45","PF",3.53,7.056,"OM",55.4242556162052,7.85491151023316,,,
"INDH",28.629,77.22233,"E52058","INDH-0030-6",2023-02-09,"PM2.5","248","2023-04-11","08:06:21","17",3.53,7.128,"EC_ftir",16.3002212434087,2.2867874920607,0.46373748343645,,"Filter membrane is wrinkled near the edge."
"INDH",28.629,77.22233,"E52058","INDH-0030-6",2023-02-09,"PM2.5","248","2023-04-11","08:06:21","18",3.53,7.128,"OC_ftir",42.0274855785246,5.89611189373241,0.845582045444798,,"Filter membrane is wrinkled near the edge."
"INDH",28.629,77.22233,"E52058","INDH-0030-6",2023-02-09,"PM2.5","248","2023-04-11","08:06:21","PF",3.53,7.128,"alcoholCOH",6.59538076761836,0.925277885468345,,,"Filter membrane is wrinkled near the edge."
"INDH",28.629,77.22233,"E52058","INDH-0030-6",2023-02-09,"PM2.5","248","2023-04-11","08:06:21","PF",3.53,7.128,"alkaneCH",29.4991996383282,4.13849602108982,,,"Filter membrane is wrinkled near the edge."
"INDH",28.629,77.22233,"E52058","INDH-0030-6",2023-02-09,"PM2.5","248","2023-04-11","08:06:21","PF",3.53,7.128,"naCO",6.51773085923235,0.914384239510711,,,"Filter membrane is wrinkled near the edge."
"INDH",28.629,77.22233,"E52058","INDH-0030-6",2023-02-09,"PM2.5","248","2023-04-11","08:06:21","PF",3.53,7.128,"carboxylicCOOH",15.2457993414347,2.13886073813618,,,"Filter membrane is wrinkled near the edge."
"INDH",28.629,77.22233,"E52058","INDH-0030-6",2023-02-09,"PM2.5","248","2023-04-11","08:06:21","PF",3.53,7.128,"OM",57.8581106066136,8.11701888420506,,,"Filter membrane is wrinkled near the edge."
"INDH",28.629,77.22233,"E52055","INDH-0032-8",2023-02-12,"PM2.5","248","2023-04-11","08:15:57","17",3.53,6.768,"EC_ftir",23.7024005237075,3.50212773695441,0.488404370853283,,
"INDH",28.629,77.22233,"E52055","INDH-0032-8",2023-02-12,"PM2.5","248","2023-04-11","08:15:57","18",3.53,6.768,"OC_ftir",58.5344654315101,8.6487094313697,0.890559813819522,,
"INDH",28.629,77.22233,"E52055","INDH-0032-8",2023-02-12,"PM2.5","248","2023-04-11","08:15:57","PF",3.53,6.768,"alcoholCOH",8.73413434983949,1.29050448431435,,,
"INDH",28.629,77.22233,"E52055","INDH-0032-8",2023-02-12,"PM2.5","248","2023-04-11","08:15:57","PF",3.53,6.768,"alkaneCH",29.1003073319812,4.29969079964261,,,
"INDH",28.629,77.22233,"E52055","INDH-0032-8",2023-02-12,"PM2.5","248","2023-04-11","08:15:57","PF",3.53,6.768,"naCO",7.25113667341622,1.07138544228963,,,
"INDH",28.629,77.22233,"E52055","INDH-0032-8",2023-02-12,"PM2.5","248","2023-04-11","08:15:57","PF",3.53,6.768,"carboxylicCOOH",18.6818319380582,2.76031795775091,,,
"INDH",28.629,77.22233,"E52055","INDH-0032-8",2023-02-12,"PM2.5","248","2023-04-11","08:15:57","PF",3.53,6.768,"OM",63.7674102932951,9.4218986839975,,,
"INDH",28.629,77.22233,"E52056","INDH-0031-7",,"FB","248","2023-04-11","08:11:11","17",3.53,,"EC_ftir",2.09548646740409,,,,"Filter membrane is wrinkled."
"INDH",28.629,77.22233,"E52056","INDH-0031-7",,"FB","248","2023-04-11","08:11:11","18",3.53,,"OC_ftir",4.59738153649241,,,,"Filter membrane is wrinkled."
"INDH",28.629,77.22233,"E52056","INDH-0031-7",,"FB","248","2023-04-11","08:11:11","PF",3.53,,"alcoholCOH",0,,,,"Filter membrane is wrinkled."
"INDH",28.629,77.22233,"E52056","INDH-0031-7",,"FB","248","2023-04-11","08:11:11","PF",3.53,,"alkaneCH",0,,,,"Filter membrane is wrinkled."
"INDH",28.629,77.22233,"E52056","INDH-0031-7",,"FB","248","2023-04-11","08:11:11","PF",3.53,,"naCO",0.282309010252317,,,,"Filter membrane is wrinkled."
"INDH",28.629,77.22233,"E52056","INDH-0031-7",,"FB","248","2023-04-11","08:11:11","PF",3.53,,"carboxylicCOOH",0,,,,"Filter membrane is wrinkled."
"INDH",28.629,77.22233,"E52056","INDH-0031-7",,"FB","248","2023-04-11","08:11:11","PF",3.53,,"OM",0.282309010252317,,,,"Filter membrane is wrinkled."
"USPA",34.199433,-118.17317,"206419","USPA-0193-1",2023-01-12,"PM2.5","251","2023-04-10","14:18:08","11",3.53,7.2,"EC_ftir",2.34115345326863,0.325160201842866,0.413856645997121,,
"USPA",34.199433,-118.17317,"206419","USPA-0193-1",2023-01-12,"PM2.5","251","2023-04-10","14:18:08","12",3.53,7.2,"OC_ftir",8.51562201849353,1.18272528034632,0.871064091086527,,
"USPA",34.199433,-118.17317,"206419","USPA-0193-1",2023-01-12,"PM2.5","251","2023-04-10","14:18:08","PF",3.53,7.2,"alcoholCOH",2.03802131502075,0.283058515975104,,,
"USPA",34.199433,-118.17317,"206419","USPA-0193-1",2023-01-12,"PM2.5","251","2023-04-10","14:18:08","PF",3.53,7.2,"alkaneCH",1.62336673694248,0.225467602353122,,,
"USPA",34.199433,-118.17317,"206419","USPA-0193-1",2023-01-12,"PM2.5","251","2023-04-10","14:18:08","PF",3.53,7.2,"naCO",1.10288350920086,0.153178265166786,,,
"USPA",34.199433,-118.17317,"206419","USPA-0193-1",2023-01-12,"PM2.5","251","2023-04-10","14:18:08","PF",3.53,7.2,"carboxylicCOOH",0,0,,,
"USPA",34.199433,-118.17317,"206419","USPA-0193-1",2023-01-12,"PM2.5","251","2023-04-10","14:18:08","PF",3.53,7.2,"OM",4.76427156116408,0.661704383495011,,,
"USPA",34.199433,-118.17317,"206420","USPA-0194-2",2023-01-15,"PM2.5","251","2023-04-10","14:29:39","11",3.53,7.2,"EC_ftir",2.31221452638593,0.32114090644249,0.413856645997121,,
"USPA",34.199433,-118.17317,"206420","USPA-0194-2",2023-01-15,"PM2.5","251","2023-04-10","14:29:39","12",3.53,7.2,"OC_ftir",7.40685656734516,1.02873007879794,0.871064091086527,,
"USPA",34.199433,-118.17317,"206420","USPA-0194-2",2023-01-15,"PM2.5","251","2023-04-10","14:29:39","PF",3.53,7.2,"alcoholCOH",1.37191838781658,0.19054422053008,,,
"USPA",34.199433,-118.17317,"206420","USPA-0194-2",2023-01-15,"PM2.5","251","2023-04-10","14:29:39","PF",3.53,7.2,"alkaneCH",0.105739248032403,0.014686006671167,,,
"USPA",34.199433,-118.17317,"206420","USPA-0194-2",2023-01-15,"PM2.5","251","2023-04-10","14:29:39","PF",3.53,7.2,"naCO",0.478397180295712,0.0664440528188489,,,
"USPA",34.199433,-118.17317,"206420","USPA-0194-2",2023-01-15,"PM2.5","251","2023-04-10","14:29:39","PF",3.53,7.2,"carboxylicCOOH",0,0,,,
"USPA",34.199433,-118.17317,"206420","USPA-0194-2",2023-01-15,"PM2.5","251","2023-04-10","14:29:39","PF",3.53,7.2,"OM",1.95605481614469,0.271674280020096,,,
"USPA",34.199433,-118.17317,"206421","USPA-0195-3",2023-01-18,"PM2.5","251","2023-04-10","14:34:57","11",3.53,7.2,"EC_ftir",3.51731785449566,0.488516368679953,0.413856645997121,,
"USPA",34.199433,-118.17317,"206421","USPA-0195-3",2023-01-18,"PM2.5","251","2023-04-10","14:34:57","12",3.53,7.2,"OC_ftir",11.5203011943226,1.6000418325448,0.871064091086527,,
"USPA",34.199433,-118.17317,"206421","USPA-0195-3",2023-01-18,"PM2.5","251","2023-04-10","14:34:57","PF",3.53,7.2,"alcoholCOH",2.6192974133713,0.36379130741268,,,
"USPA",34.199433,-118.17317,"206421","USPA-0195-3",2023-01-18,"PM2.5","251","2023-04-10","14:34:57","PF",3.53,7.2,"alkaneCH",2.67556695225982,0.371606521147197,,,
"USPA",34.199433,-118.17317,"206421","USPA-0195-3",2023-01-18,"PM2.5","251","2023-04-10","14:34:57","PF",3.53,7.2,"naCO",1.9445557053945,0.270077181304792,,,
"USPA",34.199433,-118.17317,"206421","USPA-0195-3",2023-01-18,"PM2.5","251","2023-04-10","14:34:57","PF",3.53,7.2,"carboxylicCOOH",0,0,,,
"USPA",34.199433,-118.17317,"206421","USPA-0195-3",2023-01-18,"PM2.5","251","2023-04-10","14:34:57","PF",3.53,7.2,"OM",7.23942007102562,1.00547500986467,,,
"USPA",34.199433,-118.17317,"206422","USPA-0196-4",2023-01-21,"PM2.5","251","2023-04-10","14:40:06","11",3.53,7.2,"EC_ftir",2.992346056863,0.41560361900875,0.413856645997121,,
"USPA",34.199433,-118.17317,"206422","USPA-0196-4",2023-01-21,"PM2.5","251","2023-04-10","14:40:06","12",3.53,7.2,"OC_ftir",10.790264187249,1.49864780378458,0.871064091086527,,
"USPA",34.199433,-118.17317,"206422","USPA-0196-4",2023-01-21,"PM2.5","251","2023-04-10","14:40:06","PF",3.53,7.2,"alcoholCOH",3.68120351277596,0.511278265663328,,,
"USPA",34.199433,-118.17317,"206422","USPA-0196-4",2023-01-21,"PM2.5","251","2023-04-10","14:40:06","PF",3.53,7.2,"alkaneCH",3.29043649303088,0.457005068476511,,,
"USPA",34.199433,-118.17317,"206422","USPA-0196-4",2023-01-21,"PM2.5","251","2023-04-10","14:40:06","PF",3.53,7.2,"naCO",1.61286795148485,0.224009437706229,,,
"USPA",34.199433,-118.17317,"206422","USPA-0196-4",2023-01-21,"PM2.5","251","2023-04-10","14:40:06","PF",3.53,7.2,"carboxylicCOOH",0,0,,,
"USPA",34.199433,-118.17317,"206422","USPA-0196-4",2023-01-21,"PM2.5","251","2023-04-10","14:40:06","PF",3.53,7.2,"OM",8.58450795729168,1.19229277184607,,,
"USPA",34.199433,-118.17317,"206424","USPA-0197-5",2023-01-24,"PM2.5","251","2023-04-10","14:45:16","11",3.53,7.2,"EC_ftir",2.97880064418081,0.413722311691779,0.413856645997121,,
"USPA",34.199433,-118.17317,"206424","USPA-0197-5",2023-01-24,"PM2.5","251","2023-04-10","14:45:16","12",3.53,7.2,"OC_ftir",10.5109357186507,1.45985218314593,0.871064091086527,,
"USPA",34.199433,-118.17317,"206424","USPA-0197-5",2023-01-24,"PM2.5","251","2023-04-10","14:45:16","PF",3.53,7.2,"alcoholCOH",2.03931173103192,0.2832377404211,,,
"USPA",34.199433,-118.17317,"206424","USPA-0197-5",2023-01-24,"PM2.5","251","2023-04-10","14:45:16","PF",3.53,7.2,"alkaneCH",3.49079855101137,0.484833132084913,,,
"USPA",34.199433,-118.17317,"206424","USPA-0197-5",2023-01-24,"PM2.5","251","2023-04-10","14:45:16","PF",3.53,7.2,"naCO",1.37745535091019,0.19131324318197,,,
"USPA",34.199433,-118.17317,"206424","USPA-0197-5",2023-01-24,"PM2.5","251","2023-04-10","14:45:16","PF",3.53,7.2,"carboxylicCOOH",0,0,,,
"USPA",34.199433,-118.17317,"206424","USPA-0197-5",2023-01-24,"PM2.5","251","2023-04-10","14:45:16","PF",3.53,7.2,"OM",6.90756563295348,0.959384115687983,,,
"USPA",34.199433,-118.17317,"206425","USPA-0198-6",2023-01-27,"PM2.5","251","2023-04-10","14:50:46","11",3.53,7.2,"EC_ftir",5.4283149469198,0.753932631516639,0.413856645997121,,
"USPA",34.199433,-118.17317,"206425","USPA-0198-6",2023-01-27,"PM2.5","251","2023-04-10","14:50:46","12",3.53,7.2,"OC_ftir",17.9202435596511,2.48892271661821,0.871064091086527,,
"USPA",34.199433,-118.17317,"206425","USPA-0198-6",2023-01-27,"PM2.5","251","2023-04-10","14:50:46","PF",3.53,7.2,"alcoholCOH",4.29407046592633,0.596398675823101,,,
"USPA",34.199433,-118.17317,"206425","USPA-0198-6",2023-01-27,"PM2.5","251","2023-04-10","14:50:46","PF",3.53,7.2,"alkaneCH",15.6347189183067,2.17148873865371,,,
"USPA",34.199433,-118.17317,"206425","USPA-0198-6",2023-01-27,"PM2.5","251","2023-04-10","14:50:46","PF",3.53,7.2,"naCO",1.62507542181678,0.225704919696774,,,
"USPA",34.199433,-118.17317,"206425","USPA-0198-6",2023-01-27,"PM2.5","251","2023-04-10","14:50:46","PF",3.53,7.2,"carboxylicCOOH",4.10645147740864,0.570340482973423,,,
"USPA",34.199433,-118.17317,"206425","USPA-0198-6",2023-01-27,"PM2.5","251","2023-04-10","14:50:46","PF",3.53,7.2,"OM",25.6603162834585,3.56393281714701,,,
"USPA",34.199433,-118.17317,"206427","USPA-0200-8",2023-01-30,"PM2.5","251","2023-04-10","15:05:41","11",3.53,7.128,"EC_ftir",2.71784290565843,0.381291092264089,0.418037016158708,,
"USPA",34.199433,-118.17317,"206427","USPA-0200-8",2023-01-30,"PM2.5","251","2023-04-10","15:05:41","12",3.53,7.128,"OC_ftir",7.30787175185208,1.02523453308811,0.879862718269219,,
"USPA",34.199433,-118.17317,"206427","USPA-0200-8",2023-01-30,"PM2.5","251","2023-04-10","15:05:41","PF",3.53,7.128,"alcoholCOH",2.23840644146613,0.31403008438077,,,
"USPA",34.199433,-118.17317,"206427","USPA-0200-8",2023-01-30,"PM2.5","251","2023-04-10","15:05:41","PF",3.53,7.128,"alkaneCH",2.14247101280287,0.300571129742265,,,
"USPA",34.199433,-118.17317,"206427","USPA-0200-8",2023-01-30,"PM2.5","251","2023-04-10","15:05:41","PF",3.53,7.128,"naCO",0.884175185939944,0.124042534503359,,,
"USPA",34.199433,-118.17317,"206427","USPA-0200-8",2023-01-30,"PM2.5","251","2023-04-10","15:05:41","PF",3.53,7.128,"carboxylicCOOH",0,0,,,
"USPA",34.199433,-118.17317,"206427","USPA-0200-8",2023-01-30,"PM2.5","251","2023-04-10","15:05:41","PF",3.53,7.128,"OM",5.26505264020894,0.738643748626394,,,
"USPA",34.199433,-118.17317,"206428","USPA-0201-1",2023-02-02,"PM2.5","251","2023-04-10","15:10:44","11",3.53,7.2,"EC_ftir",3.5442690352257,0.492259588225791,0.413856645997121,,
"USPA",34.199433,-118.17317,"206428","USPA-0201-1",2023-02-02,"PM2.5","251","2023-04-10","15:10:44","12",3.53,7.2,"OC_ftir",9.32824444375466,1.29558950607704,0.871064091086527,,
"USPA",34.199433,-118.17317,"206428","USPA-0201-1",2023-02-02,"PM2.5","251","2023-04-10","15:10:44","PF",3.53,7.2,"alcoholCOH",2.09479270498271,0.290943431247599,,,
"USPA",34.199433,-118.17317,"206428","USPA-0201-1",2023-02-02,"PM2.5","251","2023-04-10","15:10:44","PF",3.53,7.2,"alkaneCH",2.24567877650681,0.31189983007039,,,
"USPA",34.199433,-118.17317,"206428","USPA-0201-1",2023-02-02,"PM2.5","251","2023-04-10","15:10:44","PF",3.53,7.2,"naCO",1.58409690159778,0.220013458555247,,,
"USPA",34.199433,-118.17317,"206428","USPA-0201-1",2023-02-02,"PM2.5","251","2023-04-10","15:10:44","PF",3.53,7.2,"carboxylicCOOH",0,0,,,
"USPA",34.199433,-118.17317,"206428","USPA-0201-1",2023-02-02,"PM2.5","251","2023-04-10","15:10:44","PF",3.53,7.2,"OM",5.9245683830873,0.822856719873236,,,
"USPA",34.199433,-118.17317,"206429","USPA-0202-2",2023-02-05,"PM2.5","251","2023-04-10","15:15:48","11",3.53,7.2,"EC_ftir",3.10186913875566,0.430815158160508,0.413856645997121,,
"USPA",34.199433,-118.17317,"206429","USPA-0202-2",2023-02-05,"PM2.5","251","2023-04-10","15:15:48","12",3.53,7.2,"OC_ftir",9.84086492438411,1.36678679505335,0.871064091086527,,
"USPA",34.199433,-118.17317,"206429","USPA-0202-2",2023-02-05,"PM2.5","251","2023-04-10","15:15:48","PF",3.53,7.2,"alcoholCOH",2.53707519294038,0.352371554575053,,,
"USPA",34.199433,-118.17317,"206429","USPA-0202-2",2023-02-05,"PM2.5","251","2023-04-10","15:15:48","PF",3.53,7.2,"alkaneCH",2.5046081689569,0.347862245688458,,,
"USPA",34.199433,-118.17317,"206429","USPA-0202-2",2023-02-05,"PM2.5","251","2023-04-10","15:15:48","PF",3.53,7.2,"naCO",1.98993733445504,0.276380185340977,,,
"USPA",34.199433,-118.17317,"206429","USPA-0202-2",2023-02-05,"PM2.5","251","2023-04-10","15:15:48","PF",3.53,7.2,"carboxylicCOOH",0.132773432877838,0.0184407545663664,,,
"USPA",34.199433,-118.17317,"206429","USPA-0202-2",2023-02-05,"PM2.5","251","2023-04-10","15:15:48","PF",3.53,7.2,"OM",7.16439412923015,0.995054740170855,,,
"USPA",34.199433,-118.17317,"206430","USPA-0203-3",2023-02-08,"PM2.5","251","2023-04-10","15:20:58","11",3.53,7.2,"EC_ftir",2.3906119408197,0.332029436224958,0.413856645997121,,
"USPA",34.199433,-118.17317,"206430","USPA-0203-3",2023-02-08,"PM2.5","251","2023-04-10","15:20:58","12",3.53,7.2,"OC_ftir",8.35549798188278,1.16048583081705,0.871064091086527,,
"USPA",34.199433,-118.17317,"206430","USPA-0203-3",2023-02-08,"PM2.5","251","2023-04-10","15:20:58","PF",3.53,7.2,"alcoholCOH",4.357678403525,0.605233111600694,,,
"USPA",34.199433,-118.17317,"206430","USPA-0203-3",2023-02-08,"PM2.5","251","2023-04-10","15:20:58","PF",3.53,7.2,"alkaneCH",1.97334911251975,0.274076265627743,,,
"USPA",34.199433,-118.17317,"206430","USPA-0203-3",2023-02-08,"PM2.5","251","2023-04-10","15:20:58","PF",3.53,7.2,"naCO",1.43634695649522,0.199492632846558,,,
"USPA",34.199433,-118.17317,"206430","USPA-0203-3",2023-02-08,"PM2.5","251","2023-04-10","15:20:58","PF",3.53,7.2,"carboxylicCOOH",0,0,,,
"USPA",34.199433,-118.17317,"206430","USPA-0203-3",2023-02-08,"PM2.5","251","2023-04-10","15:20:58","PF",3.53,7.2,"OM",7.76737447253996,1.07880201007499,,,
"USPA",34.199433,-118.17317,"206432","USPA-0204-4",2023-02-11,"PM2.5","251","2023-04-10","15:26:02","11",3.53,7.2,"EC_ftir",2.71690698721854,0.377348192669242,0.413856645997121,,
"USPA",34.199433,-118.17317,"206432","USPA-0204-4",2023-02-11,"PM2.5","251","2023-04-10","15:26:02","12",3.53,7.2,"OC_ftir",9.57823829972375,1.33031087496163,0.871064091086527,,
"USPA",34.199433,-118.17317,"206432","USPA-0204-4",2023-02-11,"PM2.5","251","2023-04-10","15:26:02","PF",3.53,7.2,"alcoholCOH",4.2228184798163,0.586502566641152,,,
"USPA",34.199433,-118.17317,"206432","USPA-0204-4",2023-02-11,"PM2.5","251","2023-04-10","15:26:02","PF",3.53,7.2,"alkaneCH",1.95377277337464,0.271357329635367,,,
"USPA",34.199433,-118.17317,"206432","USPA-0204-4",2023-02-11,"PM2.5","251","2023-04-10","15:26:02","PF",3.53,7.2,"naCO",1.36253383406737,0.189240810287135,,,
"USPA",34.199433,-118.17317,"206432","USPA-0204-4",2023-02-11,"PM2.5","251","2023-04-10","15:26:02","PF",3.53,7.2,"carboxylicCOOH",0,0,,,
"USPA",34.199433,-118.17317,"206432","USPA-0204-4",2023-02-11,"PM2.5","251","2023-04-10","15:26:02","PF",3.53,7.2,"OM",7.53912508725831,1.04710070656365,,,
"USPA",34.199433,-118.17317,"206433","USPA-0205-5",2023-02-14,"PM2.5","251","2023-04-10","15:31:14","11",3.53,7.2,"EC_ftir",1.14372373938501,0.158850519359029,0.413856645997121,,
"USPA",34.199433,-118.17317,"206433","USPA-0205-5",2023-02-14,"PM2.5","251","2023-04-10","15:31:14","12",3.53,7.2,"OC_ftir",6.00448508477673,0.833956261774546,0.871064091086527,,
"USPA",34.199433,-118.17317,"206433","USPA-0205-5",2023-02-14,"PM2.5","251","2023-04-10","15:31:14","PF",3.53,7.2,"alcoholCOH",3.92467989974852,0.545094430520627,,,
"USPA",34.199433,-118.17317,"206433","USPA-0205-5",2023-02-14,"PM2.5","251","2023-04-10","15:31:14","PF",3.53,7.2,"alkaneCH",0.24606983806122,0.0341763663973916,,,
"USPA",34.199433,-118.17317,"206433","USPA-0205-5",2023-02-14,"PM2.5","251","2023-04-10","15:31:14","PF",3.53,7.2,"naCO",0.644500847349607,0.0895140065763342,,,
"USPA",34.199433,-118.17317,"206433","USPA-0205-5",2023-02-14,"PM2.5","251","2023-04-10","15:31:14","PF",3.53,7.2,"carboxylicCOOH",0,0,,,
