FilterId,EC_general,EC_biomass,ratio,ECTR,char_soot
J1233,3.7256014444751924,10.076431158287019,2.7046454937442825,4.809272,0.018464528668610352
J1266,4.413026940096502,9.73608483287115,2.2062146832618805,6.249512,0.0653468921114387
J1269,15.190092038245403,10.093046426809044,0.6644493266661526,8.854652,0.17050863275781605
J1270,2.0514592121410464,7.986050834919146,3.892863571284142,7.745173,0.5797393620851035
J1285,5.738776910688092,11.231826753331832,1.957181282376267,6.333173,0.07321887898546386
