# File Updated: 2025-07-29
# Data version 3.0
# Site: Addis Ababa, Ethiopia
Site_Code,Latitude,Longitude,Elevation_meters,Filter_ID,Start_Year_local,Start_Month_local,Start_Day_local,Start_hour_local,End_Year_local,End_Month_local,End_Day_local,End_hour_local,Hours_sampled,Parameter_Code,Parameter_Name,Value,Units,Analytical_MDL,MDL,UNC,Method_Code,Collection_Description,Analysis_Description,Conditions,Flag
ETAD,9.0106,38.8207,2370.0,ETAD-0033,2022,12,28,9.0,2022,12,29,9.0,24.0,28911,Copper PM2.5,-1.41,Nanograms per cubic meter (ng/m3),0.0191,0.0247,0.015,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0033,2022,12,28,9.0,2022,12,29,9.0,24.0,28804,Magnesium PM2.5,100.72,Nanograms per cubic meter (ng/m3),0.1634,0.1634,0.0993,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0033,2022,12,28,9.0,2022,12,29,9.0,24.0,28907,Manganese PM2.5,3.97,Nanograms per cubic meter (ng/m3),0.001,0.0074,0.0045,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0033,2022,12,28,9.0,2022,12,29,9.0,24.0,28910,Nickel PM2.5,-0.15,Nanograms per cubic meter (ng/m3),0.0047,0.0068,0.0042,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0033,2022,12,28,9.0,2022,12,29,9.0,24.0,28917,Antimony PM2.5,11.75,Nanograms per cubic meter (ng/m3),0.0185,0.0265,0.0161,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0033,2022,12,28,9.0,2022,12,29,9.0,24.0,28921,Rubidium PM2.5,1.11,Nanograms per cubic meter (ng/m3),0.0017,0.002,0.0012,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0033,2022,12,28,9.0,2022,12,29,9.0,24.0,28922,Strontium PM2.5,1.46,Nanograms per cubic meter (ng/m3),0.0031,0.0032,0.002,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0033,2022,12,28,9.0,2022,12,29,9.0,24.0,28916,Cadmium PM2.5,1.11,Nanograms per cubic meter (ng/m3),0.0083,0.0092,0.0056,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0033,2022,12,28,9.0,2022,12,29,9.0,24.0,28914,Selenium PM2.5,0.4,Nanograms per cubic meter (ng/m3),0.0005,0.0005,0.0003,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0033,2022,12,28,9.0,2022,12,29,9.0,24.0,28926,Tin PM2.5,7.38,Nanograms per cubic meter (ng/m3),0.0259,0.0297,0.0181,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0033,2022,12,28,9.0,2022,12,29,9.0,24.0,28202,BC PM2.5,2.75,Micrograms per cubic meter (ug/m3),,,,221,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,HIPS,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28101,Filter PM2.5 mass,16.05,Micrograms per cubic meter (ug/m3),,,,116,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28404,Nitrite Ion PM2.5,0.03,Micrograms per cubic meter (ug/m3),,0.30492762666666673,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28402,Nitrate Ion PM2.5,0.3,Micrograms per cubic meter (ug/m3),,1.201635928,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; These nitrate concentrations collected on Teflon filters are likely biased low.,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28403,Phosphate Ion PM2.5,0.01,Micrograms per cubic meter (ug/m3),,0,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28401,Sulfate Ion PM2.5,2.03,Micrograms per cubic meter (ug/m3),,0.22562734933333334,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28801,Sodium Ion PM2.5,0.18,Micrograms per cubic meter (ug/m3),,0.48283590000000004,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28802,Ammonium Ion PM2.5,0.41,Micrograms per cubic meter (ug/m3),,0.3186,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28803,Potassium Ion PM2.5,0.22,Micrograms per cubic meter (ug/m3),,0.30047124000000003,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28804,Magnesium Ion PM2.5,0.05,Nanograms per cubic meter (ng/m3),,0.06117301333333333,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28805,Calcium Ion PM2.5,0.4,Micrograms per cubic meter (ug/m3),,1.8345081827999996,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28801,Sodium PM2.5,374.64,Nanograms per cubic meter (ng/m3),0.1638,0.1638,0.0996,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28902,Aluminum PM2.5,299.87,Nanograms per cubic meter (ng/m3),0.019,0.019,0.0115,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28923,Silicon PM2.5,1086.73,Nanograms per cubic meter (ng/m3),0.0153,0.0536,0.0326,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28924,Sulfur PM2.5,826.19,Nanograms per cubic meter (ng/m3),0.0011,0.0131,0.008,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28925,Chlorine PM2.5,43.1,Nanograms per cubic meter (ng/m3),0.0271,0.075,0.0456,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28803,Potassium PM2.5,291.35,Nanograms per cubic meter (ng/m3),0.0424,0.0424,0.0258,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28805,Calcium PM2.5,530.92,Nanograms per cubic meter (ng/m3),0.0155,0.0321,0.0195,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28904,Titanium PM2.5,23.06,Nanograms per cubic meter (ng/m3),0.0028,0.0032,0.002,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28905,Vanadium PM2.5,1.36,Nanograms per cubic meter (ng/m3),0.0004,0.0004,0.0002,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28908,Iron PM2.5,263.62,Nanograms per cubic meter (ng/m3),0.0109,0.016,0.0098,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28912,Zinc PM2.5,6.18,Nanograms per cubic meter (ng/m3),0.0076,0.01,0.0061,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28919,Cerium PM2.5,0.25,Nanograms per cubic meter (ng/m3),0.0011,0.0011,0.0007,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28920,Lead PM2.5,1.31,Nanograms per cubic meter (ng/m3),0.0026,0.0029,0.0018,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28913,Arsenic PM2.5,0.8,Nanograms per cubic meter (ng/m3),0.0008,0.0016,0.001,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28909,Cobalt PM2.5,0.1,Nanograms per cubic meter (ng/m3),0.0006,0.0007,0.0004,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28906,Chromium PM2.5,0.85,Nanograms per cubic meter (ng/m3),0.0037,0.0037,0.0023,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28911,Copper PM2.5,1.76,Nanograms per cubic meter (ng/m3),0.0191,0.0247,0.015,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28804,Magnesium PM2.5,221.63,Nanograms per cubic meter (ng/m3),0.1634,0.1634,0.0993,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28907,Manganese PM2.5,7.69,Nanograms per cubic meter (ng/m3),0.001,0.0074,0.0045,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28910,Nickel PM2.5,0.65,Nanograms per cubic meter (ng/m3),0.0047,0.0068,0.0042,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28917,Antimony PM2.5,11.25,Nanograms per cubic meter (ng/m3),0.0185,0.0265,0.0161,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28921,Rubidium PM2.5,1.36,Nanograms per cubic meter (ng/m3),0.0017,0.002,0.0012,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28922,Strontium PM2.5,5.02,Nanograms per cubic meter (ng/m3),0.0031,0.0032,0.002,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28916,Cadmium PM2.5,2.31,Nanograms per cubic meter (ng/m3),0.0083,0.0092,0.0056,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28914,Selenium PM2.5,0.4,Nanograms per cubic meter (ng/m3),0.0005,0.0005,0.0003,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28926,Tin PM2.5,-10.95,Nanograms per cubic meter (ng/m3),0.0259,0.0297,0.0181,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0034,2022,12,31,9.0,2023,1,1,9.0,24.0,28202,BC PM2.5,3.47,Micrograms per cubic meter (ug/m3),,,,221,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,HIPS,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28101,Filter PM2.5 mass,20.28,Micrograms per cubic meter (ug/m3),,,,116,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28404,Nitrite Ion PM2.5,0.03,Micrograms per cubic meter (ug/m3),,0.30492762666666673,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28402,Nitrate Ion PM2.5,0.36,Micrograms per cubic meter (ug/m3),,1.201635928,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; These nitrate concentrations collected on Teflon filters are likely biased low.,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28403,Phosphate Ion PM2.5,0.01,Micrograms per cubic meter (ug/m3),,0,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28401,Sulfate Ion PM2.5,0.95,Micrograms per cubic meter (ug/m3),,0.22562734933333334,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28801,Sodium Ion PM2.5,0.12,Micrograms per cubic meter (ug/m3),,0.48283590000000004,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28802,Ammonium Ion PM2.5,0.13,Micrograms per cubic meter (ug/m3),,0.3186,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28803,Potassium Ion PM2.5,0.28,Micrograms per cubic meter (ug/m3),,0.30047124000000003,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28804,Magnesium Ion PM2.5,0.02,Nanograms per cubic meter (ng/m3),,0.06117301333333333,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28805,Calcium Ion PM2.5,0.28,Micrograms per cubic meter (ug/m3),,1.8345081827999996,,316,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28801,Sodium PM2.5,156.13,Nanograms per cubic meter (ng/m3),0.1638,0.1638,0.0996,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28902,Aluminum PM2.5,254.53,Nanograms per cubic meter (ng/m3),0.019,0.019,0.0115,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28923,Silicon PM2.5,934.38,Nanograms per cubic meter (ng/m3),0.0153,0.0536,0.0326,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28924,Sulfur PM2.5,395.64,Nanograms per cubic meter (ng/m3),0.0011,0.0131,0.008,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28925,Chlorine PM2.5,43.3,Nanograms per cubic meter (ng/m3),0.0271,0.075,0.0456,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28803,Potassium PM2.5,341.13,Nanograms per cubic meter (ng/m3),0.0424,0.0424,0.0258,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28805,Calcium PM2.5,361.08,Nanograms per cubic meter (ng/m3),0.0155,0.0321,0.0195,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28904,Titanium PM2.5,19.89,Nanograms per cubic meter (ng/m3),0.0028,0.0032,0.002,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28905,Vanadium PM2.5,1.05,Nanograms per cubic meter (ng/m3),0.0004,0.0004,0.0002,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28908,Iron PM2.5,242.88,Nanograms per cubic meter (ng/m3),0.0109,0.016,0.0098,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28912,Zinc PM2.5,12.26,Nanograms per cubic meter (ng/m3),0.0076,0.01,0.0061,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28919,Cerium PM2.5,1.11,Nanograms per cubic meter (ng/m3),0.0011,0.0011,0.0007,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28920,Lead PM2.5,1.56,Nanograms per cubic meter (ng/m3),0.0026,0.0029,0.0018,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28913,Arsenic PM2.5,1.16,Nanograms per cubic meter (ng/m3),0.0008,0.0016,0.001,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28909,Cobalt PM2.5,0.5,Nanograms per cubic meter (ng/m3),0.0006,0.0007,0.0004,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28906,Chromium PM2.5,-0.85,Nanograms per cubic meter (ng/m3),0.0037,0.0037,0.0023,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28911,Copper PM2.5,9.04,Nanograms per cubic meter (ng/m3),0.0191,0.0247,0.015,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28804,Magnesium PM2.5,-6.23,Nanograms per cubic meter (ng/m3),0.1634,0.1634,0.0993,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28907,Manganese PM2.5,7.38,Nanograms per cubic meter (ng/m3),0.001,0.0074,0.0045,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
ETAD,9.0106,38.8207,2370.0,ETAD-0035,2023,1,3,9.0,2023,1,4,9.0,24.0,28910,Nickel PM2.5,1.46,Nanograms per cubic meter (ng/m3),0.0047,0.0068,0.0042,516,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,ED-XRF; mass concentration presented at RH = 0%,Ambient local,
