# File Updated: 2025-07-29
# Data version 3.0
# Site: Beijing, China
Site_Code,Latitude,Longitude,Elevation_meters,Filter_ID,Start_Year_local,Start_Month_local,Start_Day_local,Start_hour_local,End_Year_local,End_Month_local,End_Day_local,End_hour_local,Hours_sampled,Parameter_Code,Parameter_Name,Value,Units,Analytical_MDL,MDL,UNC,Method_Code,Collection_Description,Analysis_Description,Conditions,Flag
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28904,Titanium PM2.5,8.69,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28905,Vanadium PM2.5,13.38,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28906,Chromium PM2.5,5.81,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28907,Manganese PM2.5,11.6,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28908,Iron PM2.5,9.76,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28909,Cobalt PM2.5,16.9,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28910,Nickel PM2.5,6.4,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28911,Copper PM2.5,2.44,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28912,Zinc PM2.5,0.56,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28913,Arsenic PM2.5,77.41,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28914,Selenium PM2.5,139.96,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28914,Selenium PM2.5,8.69,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28916,Cadmium PM2.5,38.4,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28917,Antimony PM2.5,40.57,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28918,Barium PM2.5,9.56,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28919,Cerium PM2.5,11.77,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28920,Lead PM2.5,2.25,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0193,2015,3,26,9.0,2015,4,4,9.0,24.0,28201,Equivalent BC PM2.5,0.0,Micrograms per cubic meter (ug/m3),,,,212,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Smoke Stain Reflectometer; assumed hydrophobic,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28101,Filter PM2.5 mass,56.06,Micrograms per cubic meter (ug/m3),,,,112,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28101,Filter PM2.5 mass,0.0,Micrograms per cubic meter (ug/m3),,,,112,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28404,Nitrite Ion PM2.5,0.0,Micrograms per cubic meter (ug/m3),,0.20017197424248986,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28405,Bromide Ion PM2.5,0.0,Micrograms per cubic meter (ug/m3),,0,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28402,Nitrate Ion PM2.5,1.61,Micrograms per cubic meter (ug/m3),,0.687803586417416,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; These nitrate concentrations collected on Teflon filters are likely biased low.,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28403,Phosphate Ion PM2.5,0.19,Micrograms per cubic meter (ug/m3),,0,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28401,Sulfate Ion PM2.5,10.73,Micrograms per cubic meter (ug/m3),,3.2694065871505913,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28801,Sodium Ion PM2.5,0.42,Micrograms per cubic meter (ug/m3),,1.085413693629858,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28802,Ammonium Ion PM2.5,0.0,Micrograms per cubic meter (ug/m3),,0.535702943711274,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28803,Potassium Ion PM2.5,0.88,Micrograms per cubic meter (ug/m3),,0.30006041029831665,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28804,Magnesium Ion PM2.5,0.16,Nanograms per cubic meter (ng/m3),,0.09273749681596125,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28805,Calcium Ion PM2.5,1.57,Micrograms per cubic meter (ug/m3),,8.908123867151089,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28901,Lithium PM2.5,8.33,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28804,Magnesium PM2.5,4.31,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28902,Aluminum PM2.5,1.04,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28903,Phosphorus PM2.5,80.69,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28904,Titanium PM2.5,30.74,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28905,Vanadium PM2.5,137.54,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28906,Chromium PM2.5,0.96,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28907,Manganese PM2.5,172.03,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28908,Iron PM2.5,115.71,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28909,Cobalt PM2.5,28.67,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28910,Nickel PM2.5,6.17,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28911,Copper PM2.5,2.03,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28912,Zinc PM2.5,5.4,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28913,Arsenic PM2.5,144.24,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28914,Selenium PM2.5,74.53,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28914,Selenium PM2.5,3.07,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28916,Cadmium PM2.5,8.88,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28917,Antimony PM2.5,6.97,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28918,Barium PM2.5,14.71,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28919,Cerium PM2.5,14.02,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28920,Lead PM2.5,3.86,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28201,Equivalent BC PM2.5,4.51,Micrograms per cubic meter (ug/m3),,,,212,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Smoke Stain Reflectometer; assumed hydrophobic,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0194,2015,4,4,9.0,2015,4,13,9.0,24.0,28202,BC PM2.5,4.7,Micrograms per cubic meter (ug/m3),,,,220,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm stretched Teflon filter,Estimated from the HIPS-SSR BC curve,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28101,Filter PM2.5 mass,67.69,Micrograms per cubic meter (ug/m3),,,,112,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28101,Filter PM2.5 mass,0.03,Micrograms per cubic meter (ug/m3),,,,112,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28404,Nitrite Ion PM2.5,0.0,Micrograms per cubic meter (ug/m3),,0.20017197424248986,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28405,Bromide Ion PM2.5,0.0,Micrograms per cubic meter (ug/m3),,0,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28402,Nitrate Ion PM2.5,3.06,Micrograms per cubic meter (ug/m3),,0.687803586417416,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; These nitrate concentrations collected on Teflon filters are likely biased low.,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28403,Phosphate Ion PM2.5,0.0,Micrograms per cubic meter (ug/m3),,0,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28401,Sulfate Ion PM2.5,6.55,Micrograms per cubic meter (ug/m3),,3.2694065871505913,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28801,Sodium Ion PM2.5,0.36,Micrograms per cubic meter (ug/m3),,1.085413693629858,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28802,Ammonium Ion PM2.5,1.13,Micrograms per cubic meter (ug/m3),,0.535702943711274,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28803,Potassium Ion PM2.5,0.83,Micrograms per cubic meter (ug/m3),,0.30006041029831665,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28804,Magnesium Ion PM2.5,0.18,Nanograms per cubic meter (ng/m3),,0.09273749681596125,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28805,Calcium Ion PM2.5,2.0,Micrograms per cubic meter (ug/m3),,8.908123867151089,,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; ,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28901,Lithium PM2.5,61.33,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28804,Magnesium PM2.5,8.6,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28902,Aluminum PM2.5,9.6,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28903,Phosphorus PM2.5,39.6,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28904,Titanium PM2.5,27.2,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28905,Vanadium PM2.5,7.79,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28906,Chromium PM2.5,18.16,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28907,Manganese PM2.5,6.38,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28908,Iron PM2.5,31.21,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28909,Cobalt PM2.5,11.33,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
CHTS,40.004,116.326,92.0,CHTS-0195,2015,4,13,9.0,2015,4,22,9.0,24.0,28910,Nickel PM2.5,0.88,Nanograms per cubic meter (ng/m3),,,,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
